domain,pc1,afm,afm_bias,afm_min,afm_rely,fc,mbfc,mbfc_bias,mbfc_fact,mbfc_min,lewandowsky_acc,lewandowsky_trans,lewandowsky_rely,lewandowsky_mean,lewandowsky_min,misinfome_bin
sciencefeedback.co,0.909650346870873,0.741666316986084,0.725654244422913,0.713097214698792,0.772345125675201,0.597559213638306,1,0.996537327766418,1,1,1,1,1,1,1,1
ajaonline.org,0.909650346870873,0.741666316986084,0.725654244422913,0.713097214698792,0.772345125675201,0.597559213638306,1,0.996537327766418,1,1,1,1,1,1,1,1
nationalacademyofsciences.org,0.909650346870873,0.741666316986084,0.725654244422913,0.713097214698792,0.772345125675201,0.597559213638306,1,0.996537327766418,1,1,1,1,1,1,1,1
lawfareblog.com,0.909477682515277,0.741081297397614,0.722865223884583,0.713456511497498,0.769334971904755,0.597559213638306,1,1,1,1,1,1,1,1,1,1
ncdc.noaa.gov,0.909255758004368,0.876311659812927,0.856433033943176,0.851305305957794,0.897996187210083,0.648734331130981,0.83963680267334,0.919999241828918,0.833429217338562,0.836035549640656,1,1,1,1,1,1
technologyreview.com,0.909072073779842,0.741081297397614,0.722865223884583,0.713456511497498,0.769334971904755,0.597559213638306,1,0.996537327766418,1,1,1,1,1,1,1,1
tri-cityherald.com,0.908841917690189,0.835042834281921,0.798571348190308,0.780859053134918,0.875309407711029,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
news.hjnews.com,0.908620122011068,0.873851597309113,0.853297412395477,0.851305305957794,0.894728779792786,0.648734331130981,0.839607119560242,0.919999241828918,0.833429217338562,0.838348150253296,1,1,1,1,1,1
foreignaffairs.com,0.908608555363604,0.8329,0.7871,0.7871,0.8787,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
popularmechanics.com,0.908495174315373,0.879695534706116,0.856177747249603,0.851192533969879,0.896255791187286,0.648734331130981,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
earthsky.org,0.908333401219804,0.88043475151062,0.853429436683655,0.851192533969879,0.896255791187286,0.648734331130981,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
insidescience.org,0.908333401219804,0.88043475151062,0.853429436683655,0.851192533969879,0.896255791187286,0.648734331130981,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
seeker.com,0.908333401219804,0.88043475151062,0.853429436683655,0.851192533969879,0.896255791187286,0.648734331130981,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
scienceblogs.com,0.908217468419442,0.876311659812927,0.856433033943176,0.851305305957794,0.896473705768585,0.648734331130981,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
defenseone.com,0.907444729486525,0.812979459762573,0.765754282474518,0.771080374717712,0.878634572029114,0.72581022977829,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
heraldnews.com,0.907444729486525,0.812979459762573,0.765754282474518,0.771080374717712,0.878634572029114,0.72581022977829,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
icitizen.com,0.907444729486525,0.812979459762573,0.765754282474518,0.771080374717712,0.878634572029114,0.72581022977829,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
kmov.com,0.907222206976868,0.827353537082672,0.786917924880981,0.780399262905121,0.876984596252441,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
themarshallproject.org,0.906890734326071,0.827166736125946,0.787410020828247,0.780399262905121,0.873614132404327,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
wtvy.com,0.906890734326071,0.827166736125946,0.787410020828247,0.780399262905121,0.873614132404327,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
wyomingnewsnow.tv,0.906890734326071,0.827166736125946,0.787410020828247,0.780399262905121,0.873614132404327,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
mywebtimes.com,0.906890734326071,0.827166736125946,0.787410020828247,0.780399262905121,0.873614132404327,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
recordnet.com,0.906880390256664,0.827061712741852,0.787410020828247,0.780399262905121,0.873614132404327,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
9news.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
nzherald.co.nz,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
postandcourier.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
law360.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
herald-dispatch.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
healthcarefinancenews.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
defconwarningsystem.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
polygraph.info,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
ldnews.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
thecipherbrief.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
shorensteincenter.org,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
thatsnonsense.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
delrionewsherald.com,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
newsoptimist.ca,0.905833875771101,0.822626292705536,0.778733789920807,0.774952471256256,0.879824161529541,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
corriere.it,0.905742728592858,0.822413504123688,0.78034782409668,0.772589325904846,0.880005419254303,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
digitaljournal.com,0.905571729093681,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
abc7chicago.com,0.905571729093681,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
cincinnati.com,0.905571729093681,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
ketv.com,0.905571729093681,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
lansingstatejournal.com,0.905571729093681,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
greenbaypressgazette.com,0.905571729093681,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
pjstar.com,0.905571729093681,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
wearethemighty.com,0.905571729093681,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
greatfallstribune.com,0.905571729093681,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
altoday.com,0.905338413950405,0.822827994823456,0.777071297168732,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
consumerreports.org,0.905188871112721,0.821309685707092,0.777071297168732,0.772589325904846,0.878434717655182,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
rescue.org,0.904209107373625,0.846743106842041,0.835952639579773,0.816003143787384,0.84648859500885,0.535703063011169,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
crimeola.com,0.904209107373625,0.846743106842041,0.835952639579773,0.816003143787384,0.84648859500885,0.535703063011169,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
woodfordtimes.com,0.903629211205189,0.878669798374176,0.859853982925415,0.851305305957794,0.900412321090698,0.648734331130981,0.836385428905487,0.88657420873642,0.831558048725128,0.828967094421387,0.990376114845276,0.99634200334549,0.997087359428406,0.996172070503235,0.995956718921661,1
snopes.com,0.90354981436689,0.9152,0.9316,0.8989,0.8989,0.674745440483093,0.8333,1,0.6667,0.6667,1,1,1,1,1,1
riverdalepress.com,0.903528672869269,0.820240318775177,0.777417182922363,0.774038016796112,0.862074077129364,0.66706520318985,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
wbfo.org,0.903193864975017,0.879752099514008,0.859233379364014,0.851192533969879,0.895846903324127,0.648734331130981,0.83641505241394,0.88657420873642,0.831558048725128,0.828967094421387,0.990376114845276,0.99634200334549,0.997087359428406,0.996172070503235,0.995956718921661,1
news-herald.net,0.903193864975017,0.879752099514008,0.859233379364014,0.851192533969879,0.895846903324127,0.648734331130981,0.83641505241394,0.88657420873642,0.831558048725128,0.828967094421387,0.990376114845276,0.99634200334549,0.997087359428406,0.996172070503235,0.995956718921661,1
house.gov,0.90283115919677,0.734878480434418,0.716413676738739,0.695885002613068,0.760752439498901,0.556774020195007,1,1,1,1,1,1,1,1,1,1
cpj.org,0.90283115919677,0.734878480434418,0.716413676738739,0.695885002613068,0.760752439498901,0.556774020195007,1,1,1,1,1,1,1,1,1,1
aip.org,0.902425550461335,0.734878480434418,0.716413676738739,0.695885002613068,0.760752439498901,0.556774020195007,1,0.996537327766418,1,1,1,1,1,1,1,1
skepdic.com,0.902425550461335,0.734878480434418,0.716413676738739,0.695885002613068,0.760752439498901,0.556774020195007,1,0.996537327766418,1,1,1,1,1,1,1,1
ispp.org,0.902425550461335,0.734878480434418,0.716413676738739,0.695885002613068,0.760752439498901,0.556774020195007,1,0.996537327766418,1,1,1,1,1,1,1,1
morningconsult.com,0.90196608462966,0.734518766403198,0.712189793586731,0.691431522369385,0.760361075401306,0.556774020195007,1,1,1,1,1,1,1,1,1,1
howstuffworks.com,0.90196608462966,0.734518766403198,0.712189793586731,0.691431522369385,0.760361075401306,0.556774020195007,1,1,1,1,1,1,1,1,1,1
tvw.org,0.90196608462966,0.734518766403198,0.712189793586731,0.691431522369385,0.760361075401306,0.556774020195007,1,1,1,1,1,1,1,1,1,1
record-eagle.com,0.901833046640374,0.841378152370453,0.828975379467011,0.809475362300873,0.840556681156158,0.535703063011169,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
autisticadvocacy.org,0.901560475894226,0.734518766403198,0.712189793586731,0.691431522369385,0.760361075401306,0.556774020195007,1,0.996537327766418,1,1,1,1,1,1,1,1
theness.com,0.901547064207959,0.868822753429413,0.857077062129974,0.845205187797546,0.889717638492584,0.56840443611145,0.839607119560242,0.919999241828918,0.833429217338562,0.837414860725403,1,1,1,1,1,1
wvec–13newsnow.com,0.901325710723102,0.868822753429413,0.857077062129974,0.845205187797546,0.889717638492584,0.56840443611145,0.839607119560242,0.919999241828918,0.833429217338562,0.835102260112763,1,1,1,1,1,1
ad.nl,0.901149667284623,0.866002440452576,0.856095671653748,0.831863701343536,0.881191551685333,0.599542677402496,0.839607119560242,0.919999241828918,0.833429217338562,0.836744964122772,1,1,1,1,1,1
usatoday.com,0.901007708482031,0.8917,0.8782,0.8782,0.9053,0.7253,0.9167,1,0.8333,0.8333,0.75,1,1,0.875,0.75,1
thelancet.com,0.900841895656363,0.734567701816559,0.707013726234436,0.690670490264893,0.758382141590118,0.556774020195007,1,0.996537327766418,1,1,1,1,1,1,1,1
pnas.org,0.900841895656363,0.734567701816559,0.707013726234436,0.690670490264893,0.758382141590118,0.556774020195007,1,0.996537327766418,1,1,1,1,1,1,1,1
sciencenews.org,0.900796075628909,0.724257588386536,0.717702150344849,0.699697732925415,0.751191258430481,0.556774020195007,1,0.9960897564888,1,1,1,1,1,1,1,1
cosmosmagazine.com,0.900363583651724,0.868822753429413,0.857077062129974,0.845205187797546,0.888043284416199,0.56840443611145,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
ama-assn.org,0.900363583651724,0.868822753429413,0.857077062129974,0.845205187797546,0.888043284416199,0.56840443611145,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
post-gazette.com,0.899740536782206,0.9703,0.9827,0.9579,0.9579,0.67389714717865,0.8333,0.8333,0.8333,0.8333,0.75,1,1,0.875,0.75,1
mentalfloss.com,0.898917790455543,0.849901556968689,0.850677192211151,0.802683293819428,0.839142799377441,0.467942833900452,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
thehill.com,0.898762408412433,0.9346,0.9843,0.8848,0.8848,0.556919991970062,0.8333,1,0.6667,0.6667,1,1,1,1,1,1
auburnpub.com,0.89816909321717,0.845913231372833,0.85082358121872,0.802683293819428,0.835646152496338,0.467942833900452,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
axios.com,0.897141919676178,0.8956,0.8829,0.8829,0.9084,0.648745894432068,0.9167,1,0.8333,0.8333,0.75,1,1,0.875,0.75,1
adweek.com,0.897097342531927,0.850436508655548,0.834313809871674,0.800629317760468,0.836493492126465,0.467942833900452,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
actionnewsjax.com,0.897097342531927,0.850436508655548,0.834313809871674,0.800629317760468,0.836493492126465,0.467942833900452,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
usnews.com,0.897076683243603,0.8947,0.8857,0.8857,0.9038,0.648745894432068,0.9167,1,0.8333,0.8333,0.75,1,1,0.875,0.75,1
wtop.com,0.895704223941618,0.822839438915253,0.802045583724976,0.797560393810272,0.832397878170013,0.535703063011169,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
dailycamera.com,0.895704223941618,0.822839438915253,0.802045583724976,0.797560393810272,0.832397878170013,0.535703063011169,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
magicvalley.com,0.895704223941618,0.822839438915253,0.802045583724976,0.797560393810272,0.832397878170013,0.535703063011169,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
fourstateshomepage.com,0.895704223941618,0.822839438915253,0.802045583724976,0.797560393810272,0.832397878170013,0.535703063011169,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
goerie.com,0.895609624018027,0.818237483501434,0.806307196617127,0.799247860908508,0.830810606479645,0.535703063011169,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
dailybulletin.com,0.895365282771537,0.818101286888123,0.809734463691711,0.797619104385376,0.827327251434326,0.535703063011169,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
join1440.com,0.895186073802898,0.837729156017304,0.841336786746979,0.788874566555023,0.835262000560761,0.467942833900452,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
poststar.com,0.895026172110662,0.836308419704437,0.84296041727066,0.791462182998657,0.83139705657959,0.467942833900452,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
wacotrib.com,0.895026172110662,0.836308419704437,0.84296041727066,0.791462182998657,0.83139705657959,0.467942833900452,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
mariettatimes.com,0.894977975771641,0.840467274188995,0.832381546497345,0.793742299079895,0.833542943000794,0.467942833900452,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
worldometers.info,0.89439068993141,0.841633081436157,0.845687627792358,0.792746484279633,0.832013547420502,0.445649534463882,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
relevantmagazine.com,0.89439068993141,0.841633081436157,0.845687627792358,0.792746484279633,0.832013547420502,0.445649534463882,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
icij.org,0.893678957109776,0.722271025180817,0.700628638267517,0.676542580127716,0.744728982448578,0.514238059520721,1,1,1,1,1,1,1,1,1,1
examine.com,0.893273348374341,0.722271025180817,0.700628638267517,0.676542580127716,0.744728982448578,0.514238059520721,1,0.996537327766418,1,1,1,1,1,1,1,1
adaa.org,0.893084315238923,0.720085978507996,0.719451546669006,0.681971371173859,0.732645332813263,0.502036511898041,1,0.99684727191925,1,1,1,1,1,1,1,1
abc.net.au,0.893061784379582,0.888507425785065,0.890928328037262,0.862484097480774,0.88201242685318,0.658258616924286,0.9167,1,0.8333,0.8333,0.75,1,1,0.875,0.75,1
courant.com,0.892552226139136,0.9605,0.9667,0.9542,0.9542,0.615914821624756,0.8333,0.8333,0.8333,0.8333,0.75,1,1,0.875,0.75,1
gazzettadimodena.it,0.892034725782772,0.872980833053589,0.868231415748596,0.842490673065186,0.867941439151764,0.551380455493927,0.836385428905487,0.88657420873642,0.831558048725128,0.822938859462738,0.990373432636261,0.99634200334549,0.997087359428406,0.996172070503235,0.995956718921661,1
nbc11news.com,0.891114107510963,0.818300247192383,0.810829877853394,0.79725980758667,0.831843852996826,0.467942833900452,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
zmescience.com,0.8910726912763,0.855391383171082,0.859244227409363,0.828707039356232,0.8495312333107,0.533003866672516,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
ajph.aphapublications.org,0.890578168666723,0.827061712741852,0.787410020828247,0.780399262905121,0.873614132404327,0.666298449039459,0.839607119560242,0.919999241828918,0.833429217338562,0.838156819343567,1,1,1,1,1,1
omaha.com,0.890393876712893,0.9606,0.9859,0.9353,0.9353,0.615914821624756,0.8333,0.8333,0.8333,0.8333,0.75,1,1,0.875,0.75,1
burnettcountysentinel.com,0.890032482642746,0.88199257850647,0.85897296667099,0.851192533969879,0.904760837554932,0.673598825931549,0.8333,1,0.6667,0.6667,1,1,1,1,1,1
singularityhub.com,0.889844112553671,0.812979459762573,0.765177309513092,0.771080374717712,0.877011001110077,0.725043475627899,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
bramptonguardian.com,0.889819300293336,0.882473170757294,0.850175440311432,0.852427482604981,0.903835237026215,0.651173233985901,0.9167,1,0.8333,0.8333,0.75,1,1,0.875,0.75,1
dailyherald.com,0.889575130799925,0.9526,0.994,0.9113,0.9113,0.67389714717865,0.8333,0.8333,0.8333,0.8333,0.75,1,1,0.875,0.75,1
sciencealert.com,0.889522345717257,0.827812254428864,0.799688518047333,0.778495848178864,0.864911794662476,0.666298449039459,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
irena.org,0.889522345717257,0.827812254428864,0.799688518047333,0.778495848178864,0.864911794662476,0.666298449039459,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
geneticliteracyproject.org,0.889522345717257,0.827812254428864,0.799688518047333,0.778495848178864,0.864911794662476,0.666298449039459,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
harvardpolitics.com,0.889330457415676,0.882084548473358,0.850175440311432,0.852427482604981,0.899558365345001,0.651173233985901,0.9167,1,0.8333,0.8333,0.75,1,1,0.875,0.75,1
futurism.com,0.88923906933246,0.827061712741852,0.787410020828247,0.780399262905121,0.871136724948883,0.666298449039459,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
allianceforscience.cornell.edu,0.889233302724882,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.666298449039459,0.839607119560242,0.919999241828918,0.833429217338562,0.837778568267822,1,1,1,1,1,1
sites.agu.org,0.889233302724882,0.821930885314941,0.78083997964859,0.772589325904846,0.878434717655182,0.666298449039459,0.839607119560242,0.919999241828918,0.833429217338562,0.837778568267822,1,1,1,1,1,1
staradvertiser.com,0.889118922424056,0.881420493125916,0.850175440311432,0.850906550884247,0.899558365345001,0.651173233985901,0.9167,1,0.8333,0.8333,0.75,1,1,0.875,0.75,1
idahopress.com,0.889118922424056,0.881420493125916,0.850175440311432,0.850906550884247,0.899558365345001,0.651173233985901,0.9167,1,0.8333,0.8333,0.75,1,1,0.875,0.75,1
ijr.org,0.888501366416812,0.824204444885254,0.781052052974701,0.774038016796112,0.867727756500244,0.666298449039459,0.839607119560242,0.919999241828918,0.833429217338562,0.837933361530304,1,1,1,1,1,1
news.err.ee,0.888055121582423,0.846816778182983,0.837700247764587,0.81546950340271,0.84648859500885,0.534936308860779,0.839607119560242,0.919999241828918,0.8339803814888,0.838088095188141,1,1,1,1,1,1
news.amomama.com,0.888055121582423,0.846816778182983,0.837700247764587,0.81546950340271,0.84648859500885,0.534936308860779,0.839607119560242,0.919999241828918,0.8339803814888,0.838088095188141,1,1,1,1,1,1
poynter.org,0.888042827155372,0.7755,0.7507,0.7507,0.8003,0.666379451751709,0.9167,1,0.8333,0.8333,1,1,1,1,1,1
archaeology.org,0.888020359422725,0.821930885314941,0.78083997964859,0.772589325904846,0.876811146736145,0.666298449039459,0.8333,0.919999241828918,0.8333,0.8333,1,1,1,1,1,1
